"LATIN","LATIN",-66.66666666666667,11.680482290881686
"ITALIAN","ITALIAN",-60.0,-6.060177991241671
"RELIGST","RELIGST",-57.5,4.003089200669353
"LEGALST","LEGALST",-51.89873417721519,1.4108376143979686
"ETHSTD","ETHSTD",-38.095238095238095,11.049595953365
"POLSCI","POLSCI",-37.324414715719065,-4.102164592312213
"EPS","EPS",-36.22828784119107,-2.1006839889680853
"PHILOS","PHILOS",-35.92964824120603,-3.3177193760991273
"AFRICAM","AFRICAM",-31.543624161073826,3.5362917096663162
"SCANDIN","SCANDIN",-31.25,2.5067240451855866
"PORTUG","PORTUG",-27.61904761904762,-1.1865201384388575
"ENGIN","ENGIN",-25.617283950617285,6.074195628478493
"ENGLISH","ENGLISH",-24.77396021699819,2.395940896668714
"ART","ART",-23.769100169779286,4.092219261862239
"PACS","PACS",-23.4375,-2.6977418186209414
"ASAMST","ASAMST",-23.10924369747899,0.36959526670023196
"EDUC","EDUC",-22.624434389140273,-3.391799168452405
"UGBA","UGBA",-21.400625978090765,2.6646852650021806
"ENVECON","ENVECON",-20.13422818791946,9.417311228288755
"SLAVIC","SLAVIC",-18.81188118811881,-6.368563685636862
"AMERSTD","AMERSTD",-18.596491228070175,2.5391709333168913
"ELENG","ELENG",-18.085106382978722,6.2449952598783405
"NATAMST","NATAMST",-11.25,3.384755984368543
"HISTORY","HISTORY",-10.681399631675875,4.252683061483903
"PSYCH","PSYCH",-8.88888888888889,0.7494307234713478
"ENE,RES","ENE,RES",-7.6923076923076925,-0.6560283687943239
"COMLIT","COMLIT",-6.363636363636363,-10.918126908686686
"BIOENG","BIOENG",-6.0606060606060606,10.113730355665862
"RHETOR","RHETOR",-6.0344827586206895,0.7410318741189741
"INDENG","INDENG",-5.46218487394958,13.772453054635047
"PHYSICS","PHYSICS",-2.5673940949935816,0.15394462665507103
"LGBT","LGBT",-1.7241379310344827,-0.5310622139831497
"THEATER","THEATER",-0.9803921568627451,3.0741997020356955
"SASIAN","SASIAN",0.0,5.9382422802850146
"CIVENG","CIVENG",0.6237006237006237,-0.7940330723375842
"ARCH","ARCH",1.1235955056179776,-5.3350083752093695
"CHEM","CHEM",3.0170049369171696,-6.123417633590395
"SPANISH","SPANISH",4.434250764525994,0.4218607295198146
"SOCWEL","SOCWEL",5.343511450381679,7.7092044939291355
"GEOG","GEOG",6.185567010309279,-1.6476903243471526
"GERMAN","GERMAN",6.395348837209302,-5.771961039197834
"MUSIC","MUSIC",6.68824163969795,1.6543587384327045
"NUSCTX","NUSCTX",7.165109034267913,1.8234213039677218
"HISTART","HISTART",7.177033492822966,7.555887701403986
"MECENG","MECENG",10.280373831775702,0.8490032599973268
"FRENCH","FRENCH",10.515021459227468,-0.5076978205431075
"CHICANO","CHICANO",10.714285714285714,-0.5744586831639302
"CYPLAN","CYPLAN",12.871287128712872,-3.014520887961722
"NESTUD","NESTUD",13.953488372093023,0.7122312012053085
"ANTHRO","ANTHRO",13.968253968253968,-2.921067741812313
"FILM","FILM",14.015151515151516,1.289562083287501
"ISF","ISF",14.57286432160804,1.4610111396743861
"ECON","ECON",15.970727507533361,1.378855233831712
"CHMENG","CHMENG",17.073170731707318,1.2164302957151543
"IAS","IAS",18.51851851851852,-12.459216965742268
"ESPM","ESPM",22.067039106145252,5.465367570529695
"LDARCH","LDARCH",25.0,6.32624113475173
"LINGUIS","LINGUIS",32.075471698113205,-11.699256296238751
"ENVDES","ENVDES",32.743362831858406,-6.345307443365678
"SOCIOL","SOCIOL",33.22751322751323,2.089539103616923
"PLANTBI","PLANTBI",33.333333333333336,0.7916402786573872
"COLWRIT","COLWRIT",34.593023255813954,4.4487786059755905
"STAT","STAT",36.693548387096776,2.6670469238835253
"ASIANST","ASIANST",42.42424242424242,-4.883907125700554
"CHINESE","CHINESE",44.44444444444444,-1.7369727047146457
"MATH","MATH",50.88028169014085,3.930557343986879
"KOREAN","KOREAN",62.5,4.753078247054144
"PBHLTH","PBHLTH",64.0,1.8443320845667954
"LATAMST","LATAMST",68.42105263157895,1.1906808803301252
"GWS","GWS",76.19047619047619,-2.168792420567771
"INTEGBI","INTEGBI",92.3076923076923,-11.799999999999999
"CELTIC","CELTIC",100.0,-7.774140752864153
"S,SEASN","S,SEASN",229.41176470588235,16.87500000000001
"PUBPOL","PUBPOL",260.3960396039604,1.3814555350605489
"COMPSCI","COMPSCI",306.0289389067524,4.579166805226799
