ART,138,1,INSTALLATIONS      ,"REIMAN, B L       ",1,8,2,2,3,1,0,0,0,0,0,0,0
ART,142,1,NEW GENRES         ,"RADLEY, K P       ",12,6,0,0,0,0,0,0,0,0,0,0,0
ART,160,3,SPEC TOPICS VIS STD,"PAGLEN, T         ",0,9,1,1,0,1,0,0,0,0,0,0,0
ART,165,1,"ART,MED & DISABIL  ","SHERWOOD, K D     ",0,17,7,0,0,1,0,0,0,0,0,0,0
ART,175,1,ADV CGI PRODUCTION ,"NIEMEYER, G       ",1,4,4,1,3,0,0,3,0,0,0,0,0
ASAMST,20A,1,INTRO ASIAN AM HIST,"UEUNTEN, W I      ",9,31,24,12,13,7,3,1,0,0,0,0,2
ASAMST,20B,1,INTRO CONTEMP ISSUE,"DONG, H C         ",0,32,2,0,1,0,0,0,0,0,0,0,0
ASAMST,121,1,CHINESE AMER HIST  ,"DONG, H C         ",0,14,3,0,1,0,0,0,0,0,0,0,0
ASAMST,125,1,ISSUES OF SE ASIANS,"U, N              ",0,4,8,8,7,2,0,0,0,0,0,0,0
ASAMST,127,1,SO AS-AMER ISSUES  ,"SINGH, J K        ",0,11,3,2,0,0,0,0,0,0,0,0,0
ASAMST,171,1,"ASAM IN FILM, VIDEO","KIM, E H          ",10,41,6,0,4,0,1,0,0,0,0,0,0
ASAMST,175,1,CONTEMP NARRATIVES ,"ARREGLO, C        ",0,6,8,2,0,0,0,0,0,0,0,0,0
ASAMST,176,1,GENRE AS AMER LIT  ,"WONG, S C         ",2,6,16,7,4,1,1,0,0,0,0,0,0
ASAMST,180,1,CHINESE LIT & FILM ,"WONG, S C         ",0,3,8,14,4,2,0,0,0,0,0,0,0
ASAMST,R2A,1,READING&COMPOSITION,"LEONG, A P        ",0,5,5,9,5,2,0,0,0,0,0,0,0
ASAMST,R2A,2,READING&COMPOSITION,"LEBO-PLANAS, A C  ",2,10,13,6,1,0,1,0,0,0,0,0,0
ASAMST,R2B,1,READING&COMPOSITION,"LEONG, A P        ",0,8,11,7,3,0,0,0,1,0,0,0,0
ASAMST,R2B,2,READING&COMPOSITION,"SHEN, A F         ",0,2,8,3,10,4,3,0,0,0,0,0,0
ASIANST,10B,1,MOD ASIAN CULTURES ,"ZOOK, D C         ",4,16,25,33,17,10,8,2,2,0,0,2,2
ASIANST,150,1,SPECIAL TOPICS     ,"KIM, A            ",3,4,3,4,3,0,0,0,0,0,0,0,2
ASTRON,7B,1,INTRO ASTROPHYSICS ,"BLOOM, J S        ",3,7,7,6,8,1,2,1,1,0,0,0,0
ASTRON,10,1,GENERAL ASTRONOMY  ,"DAVIS, M          ",0,6,11,12,6,10,6,1,1,0,1,0,3
ASTRON,121,1,RADIO ASTRONOMY LAB,"HEILES, C E       ",5,4,2,3,0,0,0,0,0,0,0,0,0
ASTRON,C012,1,THE PLANETS        ,"MARCY, G          ",0,21,13,6,8,4,3,0,0,0,0,0,1
ASTRON,C161,1,RELA ASTRO & COSMO ,"MA, C             ",2,9,4,1,1,1,1,0,3,1,0,0,0
ASTRON,C162,1,PLANETARY ASTROPHYS,"DE PATER, I       ",0,5,3,4,2,1,0,2,1,0,0,0,0
BIO ENG,100,1,ETHICS IN SCI & ENG,"BUDINGER, T F     ",7,42,31,11,15,10,7,3,5,0,0,0,0
BIO ENG,104,1,BIO TRANS PHEN     ,"MOFRAD, M         ",6,20,4,0,1,0,0,0,0,0,0,0,0
BIO ENG,115,1,CELL BIO FOR ENG   ,"LI, S             ",3,21,4,2,0,0,0,0,0,0,0,0,0
BIO ENG,116,1,CELL AND TISSUE ENG,"LI, S             ",3,13,12,15,8,3,3,0,0,0,0,0,0
BIO ENG,121L,10,BIOMEMS/NANOTECH LB,"DUECK, M E        ",0,8,1,0,1,1,0,0,0,0,0,0,0
BIO ENG,C105B,1,THERMO & BIOTHERMO ,"CAREY, V P        ",0,5,3,11,2,1,1,0,0,0,0,0,0
BIO ENG,C141,1,STAT BIOINFO       ,"HUANG, H          ",0,4,10,7,0,0,0,0,0,0,0,0,0
BIO-CDB,1A,1,GENERAL BIOLOGY LEC,"SCHLISSEL, M S    ",3,99,41,72,74,56,86,84,65,18,8,10,32
BIO-CDB,1AL,1,GENERAL BIOLOGY LAB,"MEIGHAN, M R      ",6,113,80,44,67,73,61,61,49,6,7,10,19
BIO-IB,1B,1,GENERAL BIOLOGY    ,"FELDMAN, L J      ",12,50,33,139,113,105,47,81,26,23,16,0,16
BIO-PB,11,1,INTR SCI LIVING ORG,"HARMON, F         ",0,18,0,0,20,0,0,12,0,0,5,0,4
BIO-PB,11L,1,LAB FOR BIOLOGY 11 ,"HARMON, F         ",0,7,0,0,4,0,0,2,0,0,0,0,0
CELTIC,128,1,MED CELTIC CULTURE ,"REJHON, A C       ",0,14,2,4,0,2,1,1,1,0,0,0,2
CELTIC,129,1,MOD CELTIC CULTURES,"KLAR, K A         ",2,13,5,3,0,1,0,0,0,0,0,0,0
CELTIC,R1A,1,VOICES/CELTIC WORLD,"AGOZZINO, M T     ",0,5,1,3,7,0,0,0,0,0,0,0,0
CELTIC,R1B,1,VOICES/CELTIC WORLD,"STARR-REID, K A   ",2,3,2,6,3,1,0,0,0,1,0,0,0
CHEM,1A,1,GENERAL CHEMISTRY  ,"NITSCHE, H        ",4,29,20,27,62,25,53,76,2,0,6,0,1
CHEM,1A,2,GENERAL CHEMISTRY  ,"NITSCHE, H        ",3,29,19,21,53,22,49,75,3,0,9,0,6
CHEM,1B,1,GENERAL CHEMISTRY  ,"SAYKALLY, R J     ",4,33,6,7,35,6,2,17,3,0,5,0,1
CHEM,3A,1,CHEM STRUCT REACT  ,"FRECHET, J        ",24,35,50,34,30,36,29,30,41,0,39,0,30
CHEM,3A,2,CHEM STRUCT REACT  ,"FRECHET, J        ",28,61,70,52,44,55,37,44,52,0,43,0,35
CHEM,3AL,1,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,140,212,24,4,6,0,2,1,0,0,0,3
CHEM,3AL,2,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,206,245,17,8,5,1,2,0,0,0,0,4
CHEM,3B,1,CHEM STRUCT REACT  ,"PEDERSEN, S F     ",11,84,42,92,70,65,60,68,75,0,16,0,34
CHEM,3BL,1,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",4,71,96,37,11,7,11,6,4,0,0,0,7
CHEM,3BL,2,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,21,20,9,6,7,0,1,0,0,0,0,2
CHEM,4B,1,GEN CHM QUANT ANALY,"DOUSKEY, M        ",11,27,25,15,63,10,6,13,0,0,0,0,0
CHEM,100,1,COMMUNICATING CHEM ,"STACY, A M        ",0,15,11,0,0,0,0,0,0,0,0,0,0
CHEM,104A,1,ADV INORGANIC CHEM ,"ANDERSEN, R A     ",1,4,5,7,5,2,0,8,0,0,0,0,3
CHEM,104B,1,ADV INORGANIC CHEM ,"TILLEY, T D       ",1,4,13,6,2,8,4,9,5,0,1,0,3
CHEM,105,1,INSTRUMEN ANALYSIS ,"MAJDA, M M        ",0,13,1,0,9,2,0,8,1,0,0,0,0
CHEM,108,1,INORGANIC SYNTHESIS,"ANDERSEN, R A     ",0,5,5,4,1,0,0,2,0,0,0,0,0
CHEM,112B,1,ORGANIC CHEMISTRY  ,"SARPONG, R        ",11,18,22,11,29,12,3,9,5,0,6,0,9
CHEM,113,1,ADV MECH ORGAN CHEM,"TRAUNER, D        ",5,11,7,9,9,0,0,9,0,0,1,0,1
CHEM,120A,1,PHYSICAL CHEMISTRY ,"WHALEY, K B       ",4,4,10,35,28,19,4,6,1,0,3,0,6
CHEM,120B,1,PHYSICAL CHEMISTRY ,"CHANDLER, D       ",2,10,3,0,9,3,0,7,3,0,0,0,0
CHEM,120B,2,PHYSICAL CHEMISTRY ,"GROVES, J         ",2,15,2,0,12,4,0,8,4,0,0,0,0
CHEM,125,1,PHYS CHEM LAB      ,"SHANK, C V        ",2,21,12,1,7,5,4,1,1,0,1,0,1
CHEM,130B,1,BIOPHYSICAL CHEM   ,"MATHIES, R A      ",1,3,2,2,4,0,0,5,0,0,0,0,0
CHEM,135,1,CHEMICAL BIOLOGY   ,"FRANCIS, M B      ",4,16,4,4,9,2,7,7,5,0,3,0,1
CHEM,C150,1,INTR MATERIALS CHEM,"LONG, J R         ",0,6,1,1,1,2,0,0,0,0,0,0,0
CHICANO,20,1,INTRO CHICANO CULT ,"DAVILA-SANCHEZ, A ",0,5,2,17,5,0,0,0,0,0,0,0,0
CHICANO,40,1,INTRO CHICANO LIT  ,"PEREZ, L E        ",1,5,10,7,5,1,2,0,0,0,0,0,0
CHICANO,133,1,CHICANO MUSIC      ,"ARTEAGA, A        ",0,26,7,6,1,0,0,0,0,0,0,0,0
CHICANO,135,1,CHICANO/LATINO FILM,"TELLES, R         ",2,3,15,3,1,0,0,1,0,0,0,0,0
CHICANO,145,1,CHICANA ISSUES     ,"PESQUERA, B M     ",0,8,2,3,2,0,0,0,0,0,0,0,0
CHICANO,159,1,MEXICAN IMMIGRATION,"MUNOZ, C J        ",4,39,7,8,7,0,0,0,0,0,0,0,0
CHICANO,165,1,"CUBA, US, & CUBA AM","SARAGOZA, A M     ",0,5,5,5,5,2,5,0,1,0,1,0,0
CHICANO,172,1,CHICANO & EDUC SYST,"CHAVEZ, L F       ",3,11,4,10,4,0,0,0,0,0,0,0,0
CHICANO,180,2,TOPICS IN CHIC STUD,"RODRIGUEZ, C H    ",3,3,2,4,2,0,2,0,0,0,0,0,0
CHICANO,180,6,TOPICS IN CHIC STUD,"TELLES, R         ",0,5,10,1,2,0,0,0,0,0,0,0,0
CHINESE,1B,3,ELEMENTARY CHINESE ,"YANG, Y           ",0,10,1,4,3,1,0,0,0,0,0,0,0
CHINESE,1B,4,ELEMENTARY CHINESE ,"YANG, Y           ",0,8,7,2,2,1,0,0,0,0,0,0,0
CHINESE,1B,5,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,2,3,2,2,1,0,0,0,0,0,0
CHINESE,1BX,1,ELEM CHINESE MANDAR,"LIU, L            ",0,4,8,0,1,0,0,0,0,0,0,0,0
CHINESE,1BX,2,ELEM CHINESE MANDAR,"LIU, L            ",0,5,5,0,1,0,0,2,1,0,0,0,0
CHINESE,1BX,3,ELEM CHINESE MANDAR,"LIU, L            ",0,5,7,3,1,0,0,0,0,0,0,0,0
CHINESE,1BX,4,ELEM CHINESE MANDAR,"LIU, L            ",0,12,3,0,1,0,0,0,0,0,0,0,0
CHINESE,1BY,1,ELEM CHINESE DIALEC,"ZHANG, L          ",0,8,3,3,4,1,0,0,0,1,0,0,0
CHINESE,1BY,2,ELEM CHINESE DIALEC,"ZHANG, L          ",0,10,4,3,0,0,0,0,0,0,0,0,0
CHINESE,1BY,3,ELEM CHINESE DIALEC,"HSU, H            ",0,6,4,2,2,0,0,0,0,0,0,0,0
CHINESE,7B,1,MODERN CHINESE LIT ,"VOLPP, S Y        ",0,13,15,15,2,1,1,0,0,0,0,1,0
CHINESE,10B,1,INTER CHINESE      ,"CHU, C P          ",0,5,1,2,0,3,1,0,0,0,0,0,0
CHINESE,10B,2,INTER CHINESE      ,"CHU, C P          ",0,6,2,0,0,2,1,0,0,0,0,0,0
CHINESE,10B,3,INTER CHINESE      ,"CHU, C P          ",0,8,1,2,1,0,0,0,0,0,0,0,1
CHINESE,10BX,2,INTERMED CHINESE MA,"LI, R             ",0,12,3,0,0,0,0,0,0,0,0,0,0
CHINESE,10BX,3,INTERMED CHINESE MA,"LI, R             ",0,7,6,0,0,0,1,0,0,0,0,0,0
CHINESE,10BX,4,INTERMED CHINESE MA,"LI, R             ",0,6,5,0,0,2,0,0,0,0,0,0,0
CHINESE,10BX,5,INTERMED CHINESE MA,"CHANG, H          ",0,10,4,1,1,0,0,0,0,0,0,0,0
CHINESE,10BX,6,INTERMED CHINESE MA,"CHANG, H          ",0,8,2,1,2,1,0,0,0,0,0,0,0
CHINESE,100B,1,ADVANCED CHINESE   ,"CHANG, H          ",0,12,5,1,1,0,0,0,0,0,0,0,0
CHINESE,100BX,1,ADV CHINESE MANDAR ,"LI, I             ",0,8,4,0,2,1,0,0,0,0,0,0,0
CHINESE,100BX,2,ADV CHINESE MANDAR ,"DONG, T           ",0,10,7,2,1,0,0,0,0,0,0,0,0
CHINESE,102,1,4TH YR READ-SOC/HIS,"LI, I             ",0,9,7,2,0,0,0,0,0,0,0,0,0
CHINESE,110B,1,LITERARY CHINESE   ,"VARSANO, P M      ",2,7,5,4,4,2,1,0,0,0,0,0,0
CHINESE,112,1,5TH-YEAR CHINESE B ,"LI, I             ",0,8,7,0,3,0,0,0,0,0,0,0,0
CHINESE,155,1,VERN CHINESE LIT   ,"ASHMORE, R        ",0,2,7,4,3,0,0,0,0,0,0,0,1
CHINESE,161,1,STRUCT CHINESE LANG,"CHEN, Z           ",1,10,5,4,6,0,0,0,0,0,0,0,1
CHINESE,186,1,CONFUCIUS & INTREPR,"HELLER, N L       ",0,7,2,0,3,0,0,0,0,0,0,0,2
CHM ENG,142,1,CHEM KIN REACT ENG ,"BELL, A T         ",2,8,7,10,12,20,13,7,5,0,2,0,1
CHM ENG,150A,1,"TRANS: FLUIDS, HEAT","BLANCH, H W       ",4,15,4,19,21,8,0,10,2,0,0,0,0
CHM ENG,154,1,CHEM ENG LABORATORY,"NEWMAN, J S       ",3,11,5,9,8,7,0,5,0,0,0,0,0
CHM ENG,157,1,TRANSPORT LAB      ,"SCHAFFER, D       ",6,10,9,5,11,10,3,0,0,0,0,0,0
CHM ENG,160,1,CHEM PROCESS DESIGN,"WALLMAN, P        ",2,21,7,6,8,5,1,1,0,0,0,0,0
CHM ENG,162,1,DYN CONTR CHEM PROC,"KEASLING, J D     ",1,13,8,14,8,7,2,0,0,0,0,0,0
CHM ENG,179,1,SOLID STATE DEVICES,"GRAVES, D B       ",2,5,4,3,4,4,0,1,0,0,0,0,0
CHM ENG,185,1,TECH COMMUNICATION ,"PLOUFFE, P B      ",1,3,5,8,0,0,0,0,0,0,0,0,0
CHM ENG,185,2,TECH COMMUNICATION ,"PLOUFFE, P B      ",0,3,5,2,1,0,0,0,0,0,0,0,0
CHM ENG,C170L,1,BIOCHEM ENG LAB    ,"CLARK, D S        ",4,9,3,3,3,0,0,0,0,0,0,0,0
CIV ENG,60,1,CIVIL ENGRG MATLS  ,"MONTEIRO, P J     ",3,17,8,8,17,7,0,1,0,0,0,0,2
CIV ENG,70,1,ENGINEERING GEOLOGY,"JOHNSON, K A      ",0,15,15,8,10,7,6,6,1,0,0,0,0
CIV ENG,93,1,ENGRG DATA ANALYSIS,"DER KIUREGHIAN, A ",2,4,5,8,10,14,6,3,7,0,0,0,2
CIV ENG,111,1,ENVIRONMENTAL ENGIN,"NAZAROFF, W W     ",2,7,7,5,21,12,8,4,3,0,2,0,0
CIV ENG,120,1,STRUCTURAL ENGRG   ,"STOJADINOVIC, B   ",4,7,16,9,6,8,4,3,0,0,0,1,0
CIV ENG,122,1,DESIGN STEEL STRUCT,"ASTANEH-ASL, A    ",3,8,17,3,0,0,0,0,0,0,0,0,0
CIV ENG,123,1,DES REINF CON STRUC,"MOEHLE, J P       ",0,8,5,3,11,5,1,3,0,0,0,0,0
CIV ENG,130,1,MECHS OF MATS I    ,"ARMERO, F         ",3,7,10,11,6,14,11,12,7,1,3,5,5
CIV ENG,130,2,MECHS OF MATS I    ,"LUBLINER, J       ",3,10,6,12,8,13,6,3,3,0,0,0,3
CIV ENG,155,1,TRANS SYS ENGRG    ,"CASSIDY, M J      ",0,7,14,11,16,5,4,11,5,0,0,1,1
CIV ENG,165,1,CONCRETE MAT/CONS  ,"MONTEIRO, P J     ",3,30,20,10,5,2,5,1,0,0,1,0,0
CIV ENG,167,1,ENG PROJECT MGMT   ,"IBBS, C W         ",1,12,10,8,10,19,7,5,5,0,0,0,0
CIV ENG,169A,1,WEB-BASED SYSTEMS  ,"TOMMELEIN, I D    ",0,11,10,2,5,0,0,0,0,0,0,0,0
CIV ENG,169B,1,WEB-BASED SYSTEMS  ,"TOMMELEIN, I D    ",0,6,8,6,3,1,2,0,0,0,0,0,0
CIV ENG,169C,1,WEB-BASED SYSTEMS  ,"TOMMELEIN, I D    ",0,7,5,3,3,1,3,0,0,0,0,0,0
CIV ENG,170,1,"ENERGY, ECOSYS/HUM ","PATZEK, T         ",6,6,2,2,1,0,1,0,0,0,0,0,0
CIV ENG,172,1,INTRO TO ROCK MECH ,"GLASER, S D       ",0,3,2,4,2,4,1,0,2,0,0,0,0
CIV ENG,175,1,GEOT GEOENV ENGRG  ,"SEED, R B         ",2,12,16,7,11,5,1,0,0,0,0,0,0
CIV ENG,180,1,CEE SYSTEMS DESIGN ,"BEA, R G          ",0,10,5,5,0,0,0,0,0,0,0,0,0
CIV ENG,192,1,ART/SCI OF PRACTICE,"FENVES, G L       ",51,46,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,C116,1,ENV AQUEOUS GEOCHEM,"SPOSITO, G        ",1,10,1,3,3,1,1,1,0,0,0,0,0
CIV ENG,C154,1,INTRO URB REG TRANS,"FRICK, K T        ",0,11,11,5,2,3,0,0,0,0,0,0,0
CLASSIC,10B,1,INTRO ROMAN CIV    ,"MCCARTHY, K       ",0,15,48,24,15,4,3,3,0,1,2,0,1
CLASSIC,17B,1,ELEM ROMAN ARCH    ,"HALLETT, C H      ",2,4,5,8,7,5,0,1,1,0,0,0,1
CLASSIC,28,1,CLASSIC MYTHS      ,"BULLOCH, A W      ",4,92,115,88,39,21,3,0,0,0,0,0,2
CLASSIC,36,1,GREEK PHILOSOPHY   ,"FERRARI, G R      ",5,18,25,8,7,1,2,0,0,0,0,0,0
CLASSIC,130,1,TOPICS             ,"FURIYA, S         ",1,3,5,6,4,1,0,0,0,0,0,0,0
CLASSIC,163,1,TOPIC GREEK PHILOS ,"LONG, A A         ",0,4,5,5,4,0,1,1,0,0,0,0,0
CLASSIC,170A,1,CLASSICAL ARCH     ,"SHELTON, K S      ",2,2,2,1,3,2,1,1,1,0,1,1,1
COG SCI,C001,1,INTRO TO COG SCI   ,"CARMENA, J M      ",11,18,11,12,10,1,2,2,1,0,3,0,2
